time,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
0,41696,20,0,0,0,0,0,0,0
1,41696,20,0,0,0,0,0,0,0
2,41696,20,0,0,0,0,0,0,0
3,41696,20,0,0,0,0,0,0,0
4,41696,20,0,0,0,0,0,0,0
5,41696,20,0,0,0,0,0,0,0
6,41696,20,0,0,0,0,0,0,0
7,41696,20,0,0,0,0,0,0,0
8,41696,20,0,0,0,0,0,0,0
9,41696,20,0,0,0,0,0,0,0
10,41696,20,0,0,0,0,0,0,0
11,41696,20,0,0,0,0,0,0,0
12,41696,20,0,0,0,0,0,0,0
13,41696,20,0,0,0,0,0,0,0
14,41696,20,0,0,0,0,0,0,0
15,41696,20,0,0,0,0,0,0,0
16,41696,20,0,0,0,0,0,0,0
17,41696,20,0,0,0,0,0,0,0
18,41696,20,0,0,0,0,0,0,0
19,41696,20,0,0,0,0,0,0,0
20,41696,20,0,0,0,0,0,0,0
21,41696,20,0,0,0,0,0,0,0
22,41696,20,0,0,0,0,0,0,0
23,41696,20,0,0,0,0,0,0,0
24,41696,20,0,0,0,0,0,0,0
25,41696,20,0,0,0,0,0,0,0
26,41696,20,0,0,0,0,0,0,0
27,41696,20,0,0,0,0,0,0,0
28,41696,20,0,0,0,0,0,0,0
29,41696,20,0,0,0,0,0,0,0
30,41696,20,0,0,0,0,0,0,0
31,41696,20,0,0,0,0,0,0,0
32,41696,20,0,0,0,0,0,0,0
33,41696,20,0,0,0,0,0,0,0
34,41696,20,0,0,0,0,0,0,0
35,41696,20,0,0,0,0,0,0,0
36,41696,20,0,0,0,0,0,0,0
37,41696,20,0,0,0,0,0,0,0
38,41696,20,0,0,0,0,0,0,0
39,41696,20,0,0,0,0,0,0,0
40,41696,20,0,0,0,0,0,0,0
41,41696,20,0,0,0,0,0,0,0
42,41696,20,0,0,0,0,0,0,0
43,41696,20,0,0,0,0,0,0,0
44,41696,20,0,0,0,0,0,0,0
45,41696,20,0,0,0,0,0,0,0
46,41696,20,0,0,0,0,0,0,0
47,41696,20,0,0,0,0,0,0,0
48,41696,20,0,0,0,0,0,0,0
49,41696,20,0,0,0,0,0,0,0
50,41696,20,0,0,0,0,0,0,0
51,41696,20,0,0,0,0,0,0,0
52,41696,20,0,0,0,0,0,0,0
53,41696,20,0,0,0,0,0,0,0
54,41696,20,0,0,0,0,0,0,0
55,41696,20,0,0,0,0,0,0,0
56,41696,20,0,0,0,0,0,0,0
57,41696,20,0,0,0,0,0,0,0
58,41696,20,0,0,0,0,0,0,0
59,41696,20,0,0,0,0,0,0,0
60,41696,20,0,0,0,0,0,0,0
61,41696,19,0,1,0,0,0,0,0
62,41696,19,0,1,0,0,0,0,0
63,41696,19,0,1,0,0,0,0,0
64,41696,19,0,1,0,0,0,0,0
65,41696,19,0,1,0,0,0,0,0
66,41696,19,0,1,0,0,0,0,0
67,41696,19,0,1,0,0,0,0,0
68,41696,19,0,1,0,0,0,0,0
69,41696,19,0,1,0,0,0,0,0
70,41696,19,0,1,0,0,0,0,0
71,41696,19,0,1,0,0,0,0,0
72,41696,19,0,1,0,0,0,0,0
73,41696,19,0,1,0,0,0,0,0
74,41696,19,0,1,0,0,0,0,0
75,41696,19,0,1,0,0,0,0,0
76,41696,19,0,1,0,0,0,0,0
77,41696,19,0,1,0,0,0,0,0
78,41696,19,0,1,0,0,0,0,0
79,41696,19,0,1,0,0,0,0,0
80,41696,19,0,1,0,0,0,0,0
81,41696,19,0,1,0,0,0,0,0
82,41696,19,0,1,0,0,0,0,0
83,41696,19,0,1,0,0,0,0,0
84,41696,19,0,1,0,0,0,0,0
85,41696,19,0,1,0,0,0,0,0
