time,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
0,20809,50,0,0,0,0,0,0,0
1,20809,50,0,0,0,0,0,0,0
2,20809,50,0,0,0,0,0,0,0
3,20809,50,0,0,0,0,0,0,0
4,20809,50,0,0,0,0,0,0,0
5,20809,50,0,0,0,0,0,0,0
6,20809,50,0,0,0,0,0,0,0
7,20809,50,0,0,0,0,0,0,0
8,20809,50,0,0,0,0,0,0,0
9,20809,50,0,0,0,0,0,0,0
10,20809,50,0,0,0,0,0,0,0
11,20809,50,0,0,0,0,0,0,0
12,20809,50,0,0,0,0,0,0,0
13,20809,50,0,0,0,0,0,0,0
14,20809,50,0,0,0,0,0,0,0
15,20809,50,0,0,0,0,0,0,0
16,20809,50,0,0,0,0,0,0,0
17,20809,50,0,0,0,0,0,0,0
18,20809,50,0,0,0,0,0,0,0
19,20809,50,0,0,0,0,0,0,0
20,20809,50,0,0,0,0,0,0,0
21,20809,50,0,0,0,0,0,0,0
22,20809,50,0,0,0,0,0,0,0
23,20809,50,0,0,0,0,0,0,0
24,20809,50,0,0,0,0,0,0,0
25,20809,50,0,0,0,0,0,0,0
26,20809,50,0,0,0,0,0,0,0
27,20809,50,0,0,0,0,0,0,0
28,20809,50,0,0,0,0,0,0,0
29,20809,50,0,0,0,0,0,0,0
30,20809,50,0,0,0,0,0,0,0
31,20809,50,0,0,0,0,0,0,0
32,20809,50,0,0,0,0,0,0,0
33,20809,50,0,0,0,0,0,0,0
34,20809,50,0,0,0,0,0,0,0
35,20809,50,0,0,0,0,0,0,0
36,20809,50,0,0,0,0,0,0,0
37,20809,50,0,0,0,0,0,0,0
38,20809,50,0,0,0,0,0,0,0
39,20809,50,0,0,0,0,0,0,0
40,20809,50,0,0,0,0,0,0,0
41,20809,50,0,0,0,0,0,0,0
42,20809,50,0,0,0,0,0,0,0
43,20809,50,0,0,0,0,0,0,0
44,20809,50,0,0,0,0,0,0,0
45,20809,50,0,0,0,0,0,0,0
46,20809,50,0,0,0,0,0,0,0
47,20809,50,0,0,0,0,0,0,0
48,20809,50,0,0,0,0,0,0,0
49,20809,50,0,0,0,0,0,0,0
50,20809,50,0,0,0,0,0,0,0
51,20809,50,0,0,0,0,0,0,0
52,20809,50,0,0,0,0,0,0,0
53,20809,50,0,0,0,0,0,0,0
54,20809,50,0,0,0,0,0,0,0
55,20809,50,0,0,0,0,0,0,0
56,20809,50,0,0,0,0,0,0,0
57,20809,50,0,0,0,0,0,0,0
58,20809,50,0,0,0,0,0,0,0
59,20809,50,0,0,0,0,0,0,0
60,20809,50,0,0,0,0,0,0,0
61,20809,50,0,0,0,0,0,0,0
62,20809,50,0,0,0,0,0,0,0
63,20809,50,0,0,0,0,0,0,0
64,20809,50,0,0,0,0,0,0,0
65,20809,50,0,0,0,0,0,0,0
66,20809,50,0,0,0,0,0,0,0
67,20809,50,0,0,0,0,0,0,0
68,20809,50,0,0,0,0,0,0,0
69,20809,50,0,0,0,0,0,0,0
70,20809,50,0,0,0,0,0,0,0
71,20809,50,0,0,0,0,0,0,0
72,20809,50,0,0,0,0,0,0,0
73,20809,50,0,0,0,0,0,0,0
74,20809,50,0,0,0,0,0,0,0
75,20809,50,0,0,0,0,0,0,0
76,20809,50,0,0,0,0,0,0,0
77,20809,50,0,0,0,0,0,0,0
78,20809,50,0,0,0,0,0,0,0
79,20809,50,0,0,0,0,0,0,0
80,20809,50,0,0,0,0,0,0,0
81,20809,50,0,0,0,0,0,0,0
82,20809,50,0,0,0,0,0,0,0
83,20809,50,0,0,0,0,0,0,0
84,20809,50,0,0,0,0,0,0,0
85,20809,50,0,0,0,0,0,0,0
