time,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
0,208475,100,0,0,0,0,0,0,0
1,208475,100,0,0,0,0,0,0,0
2,208475,100,0,0,0,0,0,0,0
3,208475,100,0,0,0,0,0,0,0
4,208475,100,0,0,0,0,0,0,0
5,208475,100,0,0,0,0,0,0,0
6,208475,100,0,0,0,0,0,0,0
7,208475,100,0,0,0,0,0,0,0
8,208475,100,0,0,0,0,0,0,0
9,208475,100,0,0,0,0,0,0,0
10,208475,100,0,0,0,0,0,0,0
11,208475,100,0,0,0,0,0,0,0
12,208475,100,0,0,0,0,0,0,0
13,208475,100,0,0,0,0,0,0,0
14,208475,100,0,0,0,0,0,0,0
15,208475,100,0,0,0,0,0,0,0
16,208475,100,0,0,0,0,0,0,0
17,208475,100,0,0,0,0,0,0,0
18,208475,100,0,0,0,0,0,0,0
19,208475,100,0,0,0,0,0,0,0
20,208475,100,0,0,0,0,0,0,0
21,208475,100,0,0,0,0,0,0,0
22,208475,100,0,0,0,0,0,0,0
23,208475,100,0,0,0,0,0,0,0
24,208475,100,0,0,0,0,0,0,0
25,208475,100,0,0,0,0,0,0,0
26,208475,100,0,0,0,0,0,0,0
27,208475,100,0,0,0,0,0,0,0
28,208475,100,0,0,0,0,0,0,0
29,208475,100,0,0,0,0,0,0,0
30,208475,100,0,0,0,0,0,0,0
31,208475,100,0,0,0,0,0,0,0
32,208475,100,0,0,0,0,0,0,0
33,208475,100,0,0,0,0,0,0,0
34,208475,100,0,0,0,0,0,0,0
35,208475,100,0,0,0,0,0,0,0
36,208475,100,0,0,0,0,0,0,0
37,208475,100,0,0,0,0,0,0,0
38,208475,100,0,0,0,0,0,0,0
39,208475,100,0,0,0,0,0,0,0
40,208475,100,0,0,0,0,0,0,0
41,208475,100,0,0,0,0,0,0,0
42,208475,100,0,0,0,0,0,0,0
43,208475,100,0,0,0,0,0,0,0
44,208475,100,0,0,0,0,0,0,0
45,208475,100,0,0,0,0,0,0,0
46,208475,100,0,0,0,0,0,0,0
47,208475,100,0,0,0,0,0,0,0
48,208475,100,0,0,0,0,0,0,0
49,208475,100,0,0,0,0,0,0,0
50,208475,100,0,0,0,0,0,0,0
51,208475,100,0,0,0,0,0,0,0
52,208475,100,0,0,0,0,0,0,0
53,208475,100,0,0,0,0,0,0,0
54,208475,100,0,0,0,0,0,0,0
55,208475,100,0,0,0,0,0,0,0
56,208475,100,0,0,0,0,0,0,0
57,208475,100,0,0,0,0,0,0,0
58,208475,99,1,0,0,0,0,0,0
59,208475,99,1,0,0,0,0,0,0
60,208475,99,1,0,0,0,0,0,0
61,208475,99,1,0,0,0,0,0,0
62,208475,99,1,0,0,0,0,0,0
63,208475,99,1,0,0,0,0,0,0
64,208475,99,1,0,0,0,0,0,0
65,208475,99,1,0,0,0,0,0,0
66,208475,99,1,0,0,0,0,0,0
67,208475,99,1,0,0,0,0,0,0
68,208475,99,1,0,0,0,0,0,0
69,208475,99,1,0,0,0,0,0,0
70,208475,99,1,0,0,0,0,0,0
71,208475,99,1,0,0,0,0,0,0
72,208475,99,1,0,0,0,0,0,0
73,208475,99,1,0,0,0,0,0,0
74,208475,99,1,0,0,0,0,0,0
75,208475,98,2,0,0,0,0,0,0
76,208475,98,2,0,0,0,0,0,0
77,208475,98,2,0,0,0,0,0,0
78,208475,98,2,0,0,0,0,0,0
79,208475,98,2,0,0,0,0,0,0
80,208475,98,2,0,0,0,0,0,0
81,208475,98,2,0,0,0,0,0,0
82,208475,98,2,0,0,0,0,0,0
83,208475,98,2,0,0,0,0,0,0
84,208475,98,2,0,0,0,0,0,0
85,208475,98,2,0,0,0,0,0,0
86,208475,98,2,0,0,0,0,0,0
87,208475,98,2,0,0,0,0,0,0
88,208475,98,2,0,0,0,0,0,0
89,208475,98,2,0,0,0,0,0,0
90,208475,98,2,0,0,0,0,0,0
91,208475,98,2,0,0,0,0,0,0
92,208475,98,2,0,0,0,0,0,0
93,208475,98,2,0,0,0,0,0,0
94,208475,98,2,0,0,0,0,0,0
95,208475,98,2,0,0,0,0,0,0
96,208475,98,2,0,0,0,0,0,0
97,208475,98,2,0,0,0,0,0,0
98,208475,98,2,0,0,0,0,0,0
99,208475,98,2,0,0,0,0,0,0
100,208475,98,2,0,0,0,0,0,0
101,208475,98,2,0,0,0,0,0,0
102,208475,97,3,0,0,0,0,0,0
103,208475,97,3,0,0,0,0,0,0
104,208475,97,3,0,0,0,0,0,0
105,208475,97,3,0,0,0,0,0,0
106,208475,97,3,0,0,0,0,0,0
107,208475,97,3,0,0,0,0,0,0
108,208475,97,3,0,0,0,0,0,0
109,208475,97,3,0,0,0,0,0,0
110,208475,97,3,0,0,0,0,0,0
111,208475,97,3,0,0,0,0,0,0
112,208475,97,3,0,0,0,0,0,0
113,208475,97,3,0,0,0,0,0,0
114,208475,97,3,0,0,0,0,0,0
115,208475,97,3,0,0,0,0,0,0
116,208475,97,3,0,0,0,0,0,0
117,208475,97,3,0,0,0,0,0,0
118,208475,97,3,0,0,0,0,0,0
119,208475,97,3,0,0,0,0,0,0
120,208475,97,3,0,0,0,0,0,0
121,208475,97,3,0,0,0,0,0,0
122,208475,97,3,0,0,0,0,0,0
123,208475,97,3,0,0,0,0,0,0
124,208475,97,3,0,0,0,0,0,0
125,208475,97,3,0,0,0,0,0,0
126,208475,97,3,0,0,0,0,0,0
127,208475,97,3,0,0,0,0,0,0
128,208475,97,3,0,0,0,0,0,0
129,208475,97,3,0,0,0,0,0,0
130,208475,97,3,0,0,0,0,0,0
131,208475,97,3,0,0,0,0,0,0
132,208475,97,3,0,0,0,0,0,0
133,208475,97,3,0,0,0,0,0,0
134,208475,97,3,0,0,0,0,0,0
135,208475,97,3,0,0,0,0,0,0
136,208475,97,3,0,0,0,0,0,0
137,208475,97,3,0,0,0,0,0,0
138,208475,97,3,0,0,0,0,0,0
139,208475,97,3,0,0,0,0,0,0
140,208475,97,3,0,0,0,0,0,0
141,208475,97,3,0,0,0,0,0,0
142,208475,97,3,0,0,0,0,0,0
143,208475,97,3,0,0,0,0,0,0
144,208475,97,3,0,0,0,0,0,0
145,208475,97,3,0,0,0,0,0,0
146,208475,97,3,0,0,0,0,0,0
147,208475,97,3,0,0,0,0,0,0
148,208475,97,3,0,0,0,0,0,0
149,208475,97,3,0,0,0,0,0,0
150,208475,97,3,0,0,0,0,0,0
151,208475,97,3,0,0,0,0,0,0
152,208475,97,3,0,0,0,0,0,0
153,208475,97,3,0,0,0,0,0,0
154,208475,97,3,0,0,0,0,0,0
155,208475,97,3,0,0,0,0,0,0
156,208475,97,3,0,0,0,0,0,0
157,208475,97,3,0,0,0,0,0,0
158,208475,97,3,0,0,0,0,0,0
159,208475,97,3,0,0,0,0,0,0
160,208475,97,3,0,0,0,0,0,0
161,208475,97,3,0,0,0,0,0,0
162,208475,97,3,0,0,0,0,0,0
163,208475,97,3,0,0,0,0,0,0
164,208475,97,3,0,0,0,0,0,0
165,208475,97,3,0,0,0,0,0,0
166,208475,97,3,0,0,0,0,0,0
167,208475,97,3,0,0,0,0,0,0
168,208475,96,4,0,0,0,0,0,0
169,208475,96,4,0,0,0,0,0,0
170,208475,96,4,0,0,0,0,0,0
171,208475,96,4,0,0,0,0,0,0
172,208475,95,4,1,0,0,0,0,0
173,208475,95,4,1,0,0,0,0,0
174,208475,95,4,1,0,0,0,0,0
175,208475,95,4,1,0,0,0,0,0
