time,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
0,10425,5,0,0,0,0,0,0,0
1,10425,5,0,0,0,0,0,0,0
2,10425,5,0,0,0,0,0,0,0
3,10425,5,0,0,0,0,0,0,0
4,10425,5,0,0,0,0,0,0,0
5,10425,5,0,0,0,0,0,0,0
6,10425,5,0,0,0,0,0,0,0
7,10425,5,0,0,0,0,0,0,0
8,10425,5,0,0,0,0,0,0,0
9,10425,5,0,0,0,0,0,0,0
10,10425,5,0,0,0,0,0,0,0
11,10425,5,0,0,0,0,0,0,0
12,10425,5,0,0,0,0,0,0,0
13,10425,5,0,0,0,0,0,0,0
14,10425,5,0,0,0,0,0,0,0
15,10425,5,0,0,0,0,0,0,0
16,10425,5,0,0,0,0,0,0,0
17,10425,5,0,0,0,0,0,0,0
18,10425,5,0,0,0,0,0,0,0
19,10425,5,0,0,0,0,0,0,0
20,10425,5,0,0,0,0,0,0,0
21,10425,5,0,0,0,0,0,0,0
22,10425,5,0,0,0,0,0,0,0
23,10425,5,0,0,0,0,0,0,0
24,10425,5,0,0,0,0,0,0,0
25,10425,5,0,0,0,0,0,0,0
26,10425,5,0,0,0,0,0,0,0
27,10425,5,0,0,0,0,0,0,0
28,10425,5,0,0,0,0,0,0,0
29,10425,5,0,0,0,0,0,0,0
30,10425,5,0,0,0,0,0,0,0
31,10425,5,0,0,0,0,0,0,0
32,10425,5,0,0,0,0,0,0,0
33,10425,5,0,0,0,0,0,0,0
34,10425,5,0,0,0,0,0,0,0
35,10425,5,0,0,0,0,0,0,0
36,10425,5,0,0,0,0,0,0,0
37,10425,5,0,0,0,0,0,0,0
38,10425,5,0,0,0,0,0,0,0
39,10425,5,0,0,0,0,0,0,0
40,10425,5,0,0,0,0,0,0,0
41,10425,5,0,0,0,0,0,0,0
42,10425,5,0,0,0,0,0,0,0
43,10425,5,0,0,0,0,0,0,0
44,10425,5,0,0,0,0,0,0,0
45,10425,5,0,0,0,0,0,0,0
46,10425,5,0,0,0,0,0,0,0
47,10425,5,0,0,0,0,0,0,0
48,10425,5,0,0,0,0,0,0,0
49,10425,5,0,0,0,0,0,0,0
50,10425,5,0,0,0,0,0,0,0
51,10425,5,0,0,0,0,0,0,0
52,10425,5,0,0,0,0,0,0,0
53,10425,5,0,0,0,0,0,0,0
54,10425,5,0,0,0,0,0,0,0
55,10425,5,0,0,0,0,0,0,0
56,10425,5,0,0,0,0,0,0,0
57,10425,5,0,0,0,0,0,0,0
58,10425,5,0,0,0,0,0,0,0
59,10425,5,0,0,0,0,0,0,0
60,10425,5,0,0,0,0,0,0,0
61,10425,5,0,0,0,0,0,0,0
62,10425,5,0,0,0,0,0,0,0
63,10425,5,0,0,0,0,0,0,0
64,10425,5,0,0,0,0,0,0,0
65,10425,5,0,0,0,0,0,0,0
66,10425,5,0,0,0,0,0,0,0
67,10425,5,0,0,0,0,0,0,0
68,10425,5,0,0,0,0,0,0,0
69,10425,5,0,0,0,0,0,0,0
70,10425,5,0,0,0,0,0,0,0
71,10425,5,0,0,0,0,0,0,0
72,10425,5,0,0,0,0,0,0,0
73,10425,5,0,0,0,0,0,0,0
74,10425,5,0,0,0,0,0,0,0
75,10425,5,0,0,0,0,0,0,0
76,10425,5,0,0,0,0,0,0,0
77,10425,5,0,0,0,0,0,0,0
78,10425,5,0,0,0,0,0,0,0
79,10425,5,0,0,0,0,0,0,0
80,10425,5,0,0,0,0,0,0,0
81,10425,5,0,0,0,0,0,0,0
82,10425,5,0,0,0,0,0,0,0
83,10425,5,0,0,0,0,0,0,0
84,10425,5,0,0,0,0,0,0,0
85,10425,5,0,0,0,0,0,0,0
86,10425,5,0,0,0,0,0,0,0
87,10425,5,0,0,0,0,0,0,0
88,10425,5,0,0,0,0,0,0,0
89,10425,5,0,0,0,0,0,0,0
90,10425,5,0,0,0,0,0,0,0
91,10425,5,0,0,0,0,0,0,0
92,10425,5,0,0,0,0,0,0,0
93,10425,5,0,0,0,0,0,0,0
94,10425,5,0,0,0,0,0,0,0
95,10425,5,0,0,0,0,0,0,0
96,10425,5,0,0,0,0,0,0,0
97,10425,5,0,0,0,0,0,0,0
98,10425,5,0,0,0,0,0,0,0
99,10425,4,1,0,0,0,0,0,0
100,10425,4,1,0,0,0,0,0,0
101,10425,4,1,0,0,0,0,0,0
102,10425,4,1,0,0,0,0,0,0
103,10425,4,1,0,0,0,0,0,0
104,10425,4,1,0,0,0,0,0,0
105,10425,4,1,0,0,0,0,0,0
106,10425,4,1,0,0,0,0,0,0
107,10425,4,1,0,0,0,0,0,0
108,10425,4,1,0,0,0,0,0,0
109,10425,4,1,0,0,0,0,0,0
110,10425,4,1,0,0,0,0,0,0
111,10425,4,1,0,0,0,0,0,0
112,10425,4,1,0,0,0,0,0,0
113,10425,4,1,0,0,0,0,0,0
114,10425,4,1,0,0,0,0,0,0
115,10425,4,1,0,0,0,0,0,0
116,10425,4,1,0,0,0,0,0,0
117,10425,3,2,0,0,0,0,0,0
118,10425,3,2,0,0,0,0,0,0
119,10425,3,2,0,0,0,0,0,0
120,10425,3,2,0,0,0,0,0,0
121,10425,3,2,0,0,0,0,0,0
122,10425,3,2,0,0,0,0,0,0
123,10425,3,2,0,0,0,0,0,0
124,10425,3,2,0,0,0,0,0,0
125,10425,3,2,0,0,0,0,0,0
126,10425,3,2,0,0,0,0,0,0
127,10425,3,2,0,0,0,0,0,0
128,10425,3,2,0,0,0,0,0,0
129,10425,3,2,0,0,0,0,0,0
